lat_nano	lon_nano	level	cell_id_hex
50000000000	-40000000000	30	0x4bc9ea89299b86af
50000000000	-30000000000	30	0x4a29fbd4fcfe2f3b
50000000000	-20000000000	30	0x49bdb9a1a1596cc9
50000000000	-10000000000	30	0x484845e1d1a1a555
50000000000	0	30	0x480aaaa077d55555
50000000000	10000000000	30	0x47a2ee0a7b0b0fff
50000000000	20000000000	30	0x4716430b0bf6c273
50000000000	30000000000	30	0x40d3512a57008491
50000000000	40000000000	30	0x4122152687242951
50000000000	50000000000	30	0x4173406382317c05
50000000000	60000000000	30	0x4187517f0654d191
50000000000	70000000000	30	0x4247171f1eb3c767
50000000000	80000000000	30	0x42f2ef4b2f1f1aab
50000000000	90000000000	30	0x5d4aaab532d55555
50000000000	100000000000	30	0x5d0d10b4d0e0e555
50000000000	110000000000	30	0x5db8e8e0e14c3899
50000000000	120000000000	30	0x5e78ae80f9ab2e6f
50000000000	130000000000	30	0x5e8cbf9c7dce83fb
50000000000	140000000000	30	0x5eddead978dbd6af
50000000000	150000000000	30	0x5f2caed5a8ff7b6f
50000000000	160000000000	30	0x58e9bcf4f4093d8d
50000000000	170000000000	30	0x585d11f584f4f001
50000000000	180000000000	30	0x57f5555f882aaaab
60000000000	-180000000000	30	0x5761fd602aa7557f
60000000000	-170000000000	30	0x5714f7e151e3d2a9
60000000000	-160000000000	30	0x56dfcffc7d580871
60000000000	-150000000000	30	0x56c70dadb49dd3b3
60000000000	-140000000000	30	0x56ac3361ffa0190b
60000000000	-130000000000	30	0x53fc6220aae00c4b
60000000000	-120000000000	30	0x53c25cf9a0cc86f7
60000000000	-110000000000	30	0x53ca8ff978081d31
60000000000	-100000000000	30	0x5241a7f405f687fd
60000000000	-90000000000	30	0x5275f8757fe2007f
60000000000	-80000000000	30	0x4dbe580bfa097803
60000000000	-70000000000	30	0x4c35700687f7e2cf
60000000000	-60000000000	30	0x4c3da3065f337909
60000000000	-50000000000	30	0x4c039ddf551ff3b5
60000000000	-40000000000	30	0x4953cc9e005fe6f5
60000000000	-30000000000	30	0x4938f2524b622c4d
60000000000	-20000000000	30	0x4920300382a7f78f
60000000000	-10000000000	30	0x48eb081eae1c2d57
60000000000	0	30	0x489e029fd558aa81
60000000000	10000000000	30	0x4640e2a150a6d7f9
60000000000	20000000000	30	0x468adaa9281d5825
60000000000	30000000000	30	0x469648fcf5d8d6e3
60000000000	40000000000	30	0x46a92734aaf5491f
60000000000	50000000000	30	0x43f97675ffb55c5f
60000000000	60000000000	30	0x439319a8e18983a7
60000000000	70000000000	30	0x439f9aac2d4d4d65
60000000000	80000000000	30	0x4315b2b404b382ad
60000000000	90000000000	30	0x5ccb52cad54caad5
60000000000	100000000000	30	0x5cea4d4bfb4c7d53
60000000000	110000000000	30	0x5c606553d2b2b29b
60000000000	120000000000	30	0x5c6ce6571e767c59
60000000000	130000000000	30	0x5c06898a004aa3a1
60000000000	140000000000	30	0x5956d8cb550ab6e1
60000000000	150000000000	30	0x5969b7030a27291d
60000000000	160000000000	30	0x59752556d7e2a7db
60000000000	170000000000	30	0x59bf1d5eaf592807
60000000000	180000000000	30	0x5761fd602aa7557f
70000000000	-180000000000	30	0x50a820802a0a0077
70000000000	-170000000000	30	0x50b0afae834d9743
70000000000	-160000000000	30	0x50c500a1a99eb033
70000000000	-150000000000	30	0x50df6d9a45a05101
70000000000	-140000000000	30	0x5119b80ed6bf0051
70000000000	-130000000000	30	0x510dbd5bd3ea5505
70000000000	-120000000000	30	0x519e39cf10f50455
70000000000	-110000000000	30	0x519054b5ac8bf063
70000000000	-100000000000	30	0x51f1fafbd759c617
70000000000	-90000000000	30	0x51fd61d57e1e0027
70000000000	-80000000000	30	0x4e0e050428a639e9
70000000000	-70000000000	30	0x4e6fab4a53740f9d
70000000000	-60000000000	30	0x4e61c630ef0afbab
70000000000	-50000000000	30	0x4ef242a42c15aafb
70000000000	-40000000000	30	0x4ee647f12940ffaf
70000000000	-30000000000	30	0x4f209265ba5faeff
70000000000	-20000000000	30	0x4f3aff5e56614fcd
70000000000	-10000000000	30	0x4f4f50517cb268bd
70000000000	0	30	0x4f57df7fd5f5ff89
70000000000	10000000000	30	0x45e5fafb861cc347
70000000000	20000000000	30	0x45c501e0fdcbe527
70000000000	30000000000	30	0x45cb3cdb11b50455
70000000000	40000000000	30	0x4448ed4e86be5505
70000000000	50000000000	30	0x445ce81b83eb0051
70000000000	60000000000	30	0x448a688e44e05101
70000000000	70000000000	30	0x449055f4f8dea577
70000000000	80000000000	30	0x44a4afaed2089213
70000000000	90000000000	30	0x5b52cb2ad4b4aacd
70000000000	100000000000	30	0x5b5b50512df76ded
70000000000	110000000000	30	0x5b6faa0b07215a89
70000000000	120000000000	30	0x5b759771bb1faeff
70000000000	130000000000	30	0x5ba317e47c14ffaf
70000000000	140000000000	30	0x5bb712b17941aafb
70000000000	150000000000	30	0x5a34c324ee4afbab
70000000000	160000000000	30	0x5a3afe1f02341ad9
70000000000	170000000000	30	0x5a1a050479e33cb9
70000000000	180000000000	30	0x50a820802a0a0077
80000000000	-180000000000	30	0x507f8757d6029fe3
80000000000	-170000000000	30	0x507c5387564f445b
80000000000	-160000000000	30	0x5063ed031649cd15
80000000000	-150000000000	30	0x506762eaa7d1b485
80000000000	-140000000000	30	0x5044a966aa7df543
80000000000	-130000000000	30	0x5045fc23ff78a013
80000000000	-120000000000	30	0x503627bff784e185
80000000000	-110000000000	30	0x5033e852425d9d15
80000000000	-100000000000	30	0x502c5682070e111b
80000000000	-90000000000	30	0x502a82078757dff7
80000000000	-80000000000	30	0x4fd3a97df8f1eee5
80000000000	-70000000000	30	0x4fcc17adbda262eb
80000000000	-60000000000	30	0x4fc9d840087b1e7b
80000000000	-50000000000	30	0x4fba03dc00875fed
80000000000	-40000000000	30	0x4fbb569955820abd
80000000000	-30000000000	30	0x4f989d15582e4b7b
80000000000	-20000000000	30	0x4f9c12fce9b632eb
80000000000	-10000000000	30	0x4f83ac78a9b0bba5
80000000000	0	30	0x4f8078a829fd601d
80000000000	10000000000	30	0x457903d6025b444f
80000000000	20000000000	30	0x4576b85713188841
80000000000	30000000000	30	0x457332eab285a0d1
80000000000	40000000000	30	0x4511f936ab29e017
80000000000	50000000000	30	0x4510ac73fe2cb547
80000000000	60000000000	30	0x452277bfe2d0f5d1
80000000000	70000000000	30	0x4526bd06470cd841
80000000000	80000000000	30	0x452906d3531a110f
80000000000	90000000000	30	0x5ad52cad2cad354d
80000000000	100000000000	30	0x5ad6f92cace5eef1
80000000000	110000000000	30	0x5ad942f9b8f327bf
80000000000	120000000000	30	0x5add88401d2f0a2f
80000000000	130000000000	30	0x5aef538c01d34ab9
80000000000	140000000000	30	0x5aee06c954d61fe9
80000000000	150000000000	30	0x5a8ccd154d7a5f2f
80000000000	160000000000	30	0x5a8947a8ece777bf
80000000000	170000000000	30	0x5a86fc29fda4bbb1
80000000000	180000000000	30	0x507f8757d6029fe3
90000000000	-180000000000	30	0x5000000000000001
90000000000	-170000000000	30	0x5000000000000001
90000000000	-160000000000	30	0x5000000000000001
90000000000	-150000000000	30	0x5000000000000001
90000000000	-140000000000	30	0x5000000000000001
90000000000	-130000000000	30	0x5000000000000001
90000000000	-120000000000	30	0x5000000000000001
90000000000	-110000000000	30	0x5000000000000001
90000000000	-100000000000	30	0x5000000000000001
90000000000	-90000000000	30	0x5000000000000001
90000000000	-80000000000	30	0x5000000000000001
90000000000	-70000000000	30	0x5000000000000001
90000000000	-60000000000	30	0x5000000000000001
90000000000	-50000000000	30	0x5000000000000001
90000000000	-40000000000	30	0x5000000000000001
90000000000	-30000000000	30	0x5000000000000001
90000000000	-20000000000	30	0x5000000000000001
90000000000	-10000000000	30	0x5000000000000001
90000000000	0	30	0x5000000000000001
90000000000	10000000000	30	0x5000000000000001
90000000000	20000000000	30	0x5000000000000001
90000000000	30000000000	30	0x5000000000000001
90000000000	40000000000	30	0x5000000000000001
90000000000	50000000000	30	0x5000000000000001
90000000000	60000000000	30	0x5000000000000001
90000000000	70000000000	30	0x5000000000000001
90000000000	80000000000	30	0x5000000000000001
90000000000	90000000000	30	0x5000000000000001
90000000000	100000000000	30	0x5000000000000001
90000000000	110000000000	30	0x5000000000000001
90000000000	120000000000	30	0x5000000000000001
90000000000	130000000000	30	0x5000000000000001
90000000000	140000000000	30	0x5000000000000001
90000000000	150000000000	30	0x5000000000000001
90000000000	160000000000	30	0x5000000000000001
90000000000	170000000000	30	0x5000000000000001
90000000000	180000000000	30	0x5000000000000001
0	0	0	0x1000000000000000
0	0	1	0x1400000000000000
0	0	2	0x1100000000000000
0	0	3	0x1040000000000000
0	0	4	0x1010000000000000
0	0	5	0x1004000000000000
0	0	6	0x1001000000000000
0	0	7	0x1000400000000000
0	0	8	0x1000100000000000
0	0	9	0x1000040000000000
0	0	10	0x1000010000000000
0	0	11	0x1000004000000000
0	0	12	0x1000001000000000
0	0	13	0x1000000400000000
0	0	14	0x1000000100000000
0	0	15	0x1000000040000000
0	0	16	0x1000000010000000
0	0	17	0x1000000004000000
0	0	18	0x1000000001000000
0	0	19	0x1000000000400000
0	0	20	0x1000000000100000
0	0	21	0x1000000000040000
0	0	22	0x1000000000010000
0	0	23	0x1000000000004000
0	0	24	0x1000000000001000
0	0	25	0x1000000000000400
0	0	26	0x1000000000000100
0	0	27	0x1000000000000040
0	0	28	0x1000000000000010
0	0	29	0x1000000000000004
0	0	30	0x1000000000000001
37774900000	-122419400000	0	0x9000000000000000
37774900000	-122419400000	1	0x8400000000000000
37774900000	-122419400000	2	0x8100000000000000
37774900000	-122419400000	3	0x80c0000000000000
37774900000	-122419400000	4	0x8090000000000000
37774900000	-122419400000	5	0x8084000000000000
37774900000	-122419400000	6	0x8085000000000000
37774900000	-122419400000	7	0x8085c00000000000
37774900000	-122419400000	8	0x8085900000000000
37774900000	-122419400000	9	0x8085840000000000
37774900000	-122419400000	10	0x8085810000000000
37774900000	-122419400000	11	0x808580c000000000
37774900000	-122419400000	12	0x8085809000000000
37774900000	-122419400000	13	0x8085809c00000000
37774900000	-122419400000	14	0x8085809f00000000
37774900000	-122419400000	15	0x8085809ec0000000
37774900000	-122419400000	16	0x8085809e90000000
37774900000	-122419400000	17	0x8085809e8c000000
37774900000	-122419400000	18	0x8085809e8f000000
37774900000	-122419400000	19	0x8085809e8ec00000
37774900000	-122419400000	20	0x8085809e8e900000
37774900000	-122419400000	21	0x8085809e8e8c0000
37774900000	-122419400000	22	0x8085809e8e8d0000
37774900000	-122419400000	23	0x8085809e8e8dc000
37774900000	-122419400000	24	0x8085809e8e8d9000
37774900000	-122419400000	25	0x8085809e8e8d8c00
37774900000	-122419400000	26	0x8085809e8e8d8d00
37774900000	-122419400000	27	0x8085809e8e8d8c40
37774900000	-122419400000	28	0x8085809e8e8d8c70
37774900000	-122419400000	29	0x8085809e8e8d8c64
37774900000	-122419400000	30	0x8085809e8e8d8c61
51507400000	-127800000	0	0x5000000000000000
51507400000	-127800000	1	0x4c00000000000000
51507400000	-127800000	2	0x4900000000000000
51507400000	-127800000	3	0x4840000000000000
51507400000	-127800000	4	0x4870000000000000
51507400000	-127800000	5	0x4874000000000000
51507400000	-127800000	6	0x4877000000000000
51507400000	-127800000	7	0x4876400000000000
51507400000	-127800000	8	0x4876100000000000
51507400000	-127800000	9	0x4876040000000000
51507400000	-127800000	10	0x4876050000000000
51507400000	-127800000	11	0x487604c000000000
51507400000	-127800000	12	0x487604d000000000
51507400000	-127800000	13	0x487604cc00000000
51507400000	-127800000	14	0x487604cf00000000
51507400000	-127800000	15	0x487604ce40000000
51507400000	-127800000	16	0x487604ce30000000
51507400000	-127800000	17	0x487604ce34000000
51507400000	-127800000	18	0x487604ce37000000
51507400000	-127800000	19	0x487604ce36400000
51507400000	-127800000	20	0x487604ce36700000
51507400000	-127800000	21	0x487604ce36740000
51507400000	-127800000	22	0x487604ce36750000
51507400000	-127800000	23	0x487604ce3674c000
51507400000	-127800000	24	0x487604ce36749000
51507400000	-127800000	25	0x487604ce36748c00
51507400000	-127800000	26	0x487604ce36748f00
51507400000	-127800000	27	0x487604ce36748fc0
51507400000	-127800000	28	0x487604ce36748fb0
51507400000	-127800000	29	0x487604ce36748fac
51507400000	-127800000	30	0x487604ce36748fa9
35689500000	139691700000	0	0x7000000000000000
35689500000	139691700000	1	0x6400000000000000
35689500000	139691700000	2	0x6100000000000000
35689500000	139691700000	3	0x6040000000000000
35689500000	139691700000	4	0x6010000000000000
35689500000	139691700000	5	0x601c000000000000
35689500000	139691700000	6	0x6019000000000000
35689500000	139691700000	7	0x6018c00000000000
35689500000	139691700000	8	0x6018900000000000
35689500000	139691700000	9	0x60188c0000000000
35689500000	139691700000	10	0x60188d0000000000
35689500000	139691700000	11	0x60188cc000000000
35689500000	139691700000	12	0x60188cd000000000
35689500000	139691700000	13	0x60188cd400000000
35689500000	139691700000	14	0x60188cd500000000
35689500000	139691700000	15	0x60188cd4c0000000
35689500000	139691700000	16	0x60188cd4d0000000
35689500000	139691700000	17	0x60188cd4cc000000
35689500000	139691700000	18	0x60188cd4c9000000
35689500000	139691700000	19	0x60188cd4c8400000
35689500000	139691700000	20	0x60188cd4c8700000
35689500000	139691700000	21	0x60188cd4c86c0000
35689500000	139691700000	22	0x60188cd4c8690000
35689500000	139691700000	23	0x60188cd4c8684000
35689500000	139691700000	24	0x60188cd4c8683000
35689500000	139691700000	25	0x60188cd4c8683c00
35689500000	139691700000	26	0x60188cd4c8683900
35689500000	139691700000	27	0x60188cd4c86839c0
35689500000	139691700000	28	0x60188cd4c86839b0
35689500000	139691700000	29	0x60188cd4c86839bc
35689500000	139691700000	30	0x60188cd4c86839b9
-33868800000	151209300000	0	0x7000000000000000
-33868800000	151209300000	1	0x6c00000000000000
-33868800000	151209300000	2	0x6b00000000000000
-33868800000	151209300000	3	0x6b40000000000000
-33868800000	151209300000	4	0x6b10000000000000
-33868800000	151209300000	5	0x6b14000000000000
-33868800000	151209300000	6	0x6b13000000000000
-33868800000	151209300000	7	0x6b12c00000000000
-33868800000	151209300000	8	0x6b12b00000000000
-33868800000	151209300000	9	0x6b12ac0000000000
-33868800000	151209300000	10	0x6b12af0000000000
-33868800000	151209300000	11	0x6b12ae4000000000
-33868800000	151209300000	12	0x6b12ae3000000000
-33868800000	151209300000	13	0x6b12ae3c00000000
-33868800000	151209300000	14	0x6b12ae3f00000000
-33868800000	151209300000	15	0x6b12ae3fc0000000
-33868800000	151209300000	16	0x6b12ae3ff0000000
-33868800000	151209300000	17	0x6b12ae3ff4000000
-33868800000	151209300000	18	0x6b12ae3ff7000000
-33868800000	151209300000	19	0x6b12ae3ff6400000
-33868800000	151209300000	20	0x6b12ae3ff6300000
-33868800000	151209300000	21	0x6b12ae3ff62c0000
-33868800000	151209300000	22	0x6b12ae3ff6290000
-33868800000	151209300000	23	0x6b12ae3ff6294000
-33868800000	151209300000	24	0x6b12ae3ff6291000
-33868800000	151209300000	25	0x6b12ae3ff6290400
-33868800000	151209300000	26	0x6b12ae3ff6290100
-33868800000	151209300000	27	0x6b12ae3ff6290040
-33868800000	151209300000	28	0x6b12ae3ff6290050
-33868800000	151209300000	29	0x6b12ae3ff6290054
-33868800000	151209300000	30	0x6b12ae3ff6290055
55751200000	37618400000	0	0x5000000000000000
55751200000	37618400000	1	0x4400000000000000
55751200000	37618400000	2	0x4700000000000000
55751200000	37618400000	3	0x46c0000000000000
55751200000	37618400000	4	0x46b0000000000000
55751200000	37618400000	5	0x46b4000000000000
55751200000	37618400000	6	0x46b5000000000000
55751200000	37618400000	7	0x46b5400000000000
55751200000	37618400000	8	0x46b5500000000000
55751200000	37618400000	9	0x46b54c0000000000
55751200000	37618400000	10	0x46b54b0000000000
55751200000	37618400000	11	0x46b54a4000000000
55751200000	37618400000	12	0x46b54a5000000000
55751200000	37618400000	13	0x46b54a5400000000
55751200000	37618400000	14	0x46b54a5700000000
55751200000	37618400000	15	0x46b54a56c0000000
55751200000	37618400000	16	0x46b54a56d0000000
55751200000	37618400000	17	0x46b54a56dc000000
55751200000	37618400000	18	0x46b54a56d9000000
55751200000	37618400000	19	0x46b54a56d9400000
55751200000	37618400000	20	0x46b54a56d9100000
55751200000	37618400000	21	0x46b54a56d90c0000
55751200000	37618400000	22	0x46b54a56d9090000
55751200000	37618400000	23	0x46b54a56d909c000
55751200000	37618400000	24	0x46b54a56d909f000
55751200000	37618400000	25	0x46b54a56d909f400
55751200000	37618400000	26	0x46b54a56d909f700
55751200000	37618400000	27	0x46b54a56d909f740
55751200000	37618400000	28	0x46b54a56d909f770
55751200000	37618400000	29	0x46b54a56d909f76c
55751200000	37618400000	30	0x46b54a56d909f76d
-22906800000	-43172900000	0	0x1000000000000000
-22906800000	-43172900000	1	0x0400000000000000
-22906800000	-43172900000	2	0x0100000000000000
-22906800000	-43172900000	3	0x00c0000000000000
-22906800000	-43172900000	4	0x0090000000000000
-22906800000	-43172900000	5	0x009c000000000000
-22906800000	-43172900000	6	0x0099000000000000
-22906800000	-43172900000	7	0x0099c00000000000
-22906800000	-43172900000	8	0x0099900000000000
-22906800000	-43172900000	9	0x0099840000000000
-22906800000	-43172900000	10	0x0099810000000000
-22906800000	-43172900000	11	0x009981c000000000
-22906800000	-43172900000	12	0x009981f000000000
-22906800000	-43172900000	13	0x009981e400000000
-22906800000	-43172900000	14	0x009981e100000000
-22906800000	-43172900000	15	0x009981e040000000
-22906800000	-43172900000	16	0x009981e070000000
-22906800000	-43172900000	17	0x009981e06c000000
-22906800000	-43172900000	18	0x009981e069000000
-22906800000	-43172900000	19	0x009981e068400000
-22906800000	-43172900000	20	0x009981e068100000
-22906800000	-43172900000	21	0x009981e0680c0000
-22906800000	-43172900000	22	0x009981e0680b0000
-22906800000	-43172900000	23	0x009981e0680a4000
-22906800000	-43172900000	24	0x009981e0680a7000
-22906800000	-43172900000	25	0x009981e0680a7400
-22906800000	-43172900000	26	0x009981e0680a7700
-22906800000	-43172900000	27	0x009981e0680a77c0
-22906800000	-43172900000	28	0x009981e0680a77f0
-22906800000	-43172900000	29	0x009981e0680a77fc
-22906800000	-43172900000	30	0x009981e0680a77fb
48856600000	2352200000	0	0x5000000000000000
48856600000	2352200000	1	0x4400000000000000
48856600000	2352200000	2	0x4700000000000000
48856600000	2352200000	3	0x47c0000000000000
48856600000	2352200000	4	0x47f0000000000000
48856600000	2352200000	5	0x47e4000000000000
48856600000	2352200000	6	0x47e7000000000000
48856600000	2352200000	7	0x47e6400000000000
48856600000	2352200000	8	0x47e6700000000000
48856600000	2352200000	9	0x47e66c0000000000
48856600000	2352200000	10	0x47e66f0000000000
48856600000	2352200000	11	0x47e66e4000000000
48856600000	2352200000	12	0x47e66e1000000000
48856600000	2352200000	13	0x47e66e1c00000000
48856600000	2352200000	14	0x47e66e1d00000000
48856600000	2352200000	15	0x47e66e1dc0000000
48856600000	2352200000	16	0x47e66e1d90000000
48856600000	2352200000	17	0x47e66e1d8c000000
48856600000	2352200000	18	0x47e66e1d8f000000
48856600000	2352200000	19	0x47e66e1d8fc00000
48856600000	2352200000	20	0x47e66e1d8f900000
48856600000	2352200000	21	0x47e66e1d8f8c0000
48856600000	2352200000	22	0x47e66e1d8f8b0000
48856600000	2352200000	23	0x47e66e1d8f8bc000
48856600000	2352200000	24	0x47e66e1d8f8bf000
48856600000	2352200000	25	0x47e66e1d8f8be400
48856600000	2352200000	26	0x47e66e1d8f8be300
48856600000	2352200000	27	0x47e66e1d8f8be240
48856600000	2352200000	28	0x47e66e1d8f8be230
48856600000	2352200000	29	0x47e66e1d8f8be23c
48856600000	2352200000	30	0x47e66e1d8f8be23b
40712800000	-74006000000	0	0x9000000000000000
40712800000	-74006000000	1	0x8c00000000000000
40712800000	-74006000000	2	0x8900000000000000
40712800000	-74006000000	3	0x89c0000000000000
40712800000	-74006000000	4	0x89d0000000000000
40712800000	-74006000000	5	0x89c4000000000000
40712800000	-74006000000	6	0x89c3000000000000
40712800000	-74006000000	7	0x89c2400000000000
40712800000	-74006000000	8	0x89c2500000000000
40712800000	-74006000000	9	0x89c25c0000000000
40712800000	-74006000000	10	0x89c25b0000000000
40712800000	-74006000000	11	0x89c25a4000000000
40712800000	-74006000000	12	0x89c25a3000000000
40712800000	-74006000000	13	0x89c25a2400000000
40712800000	-74006000000	14	0x89c25a2300000000
40712800000	-74006000000	15	0x89c25a2240000000
40712800000	-74006000000	16	0x89c25a2210000000
40712800000	-74006000000	17	0x89c25a220c000000
40712800000	-74006000000	18	0x89c25a220d000000
40712800000	-74006000000	19	0x89c25a220cc00000
40712800000	-74006000000	20	0x89c25a220cf00000
40712800000	-74006000000	21	0x89c25a220cfc0000
40712800000	-74006000000	22	0x89c25a220cf90000
40712800000	-74006000000	23	0x89c25a220cf84000
40712800000	-74006000000	24	0x89c25a220cf81000
40712800000	-74006000000	25	0x89c25a220cf80c00
40712800000	-74006000000	26	0x89c25a220cf80900
40712800000	-74006000000	27	0x89c25a220cf80940
40712800000	-74006000000	28	0x89c25a220cf80970
40712800000	-74006000000	29	0x89c25a220cf8096c
40712800000	-74006000000	30	0x89c25a220cf80969
1352100000	103819800000	0	0x3000000000000000
1352100000	103819800000	1	0x3400000000000000
1352100000	103819800000	2	0x3100000000000000
1352100000	103819800000	3	0x31c0000000000000
1352100000	103819800000	4	0x31d0000000000000
1352100000	103819800000	5	0x31dc000000000000
1352100000	103819800000	6	0x31db000000000000
1352100000	103819800000	7	0x31da400000000000
1352100000	103819800000	8	0x31da100000000000
1352100000	103819800000	9	0x31da140000000000
1352100000	103819800000	10	0x31da110000000000
1352100000	103819800000	11	0x31da10c000000000
1352100000	103819800000	12	0x31da10d000000000
1352100000	103819800000	13	0x31da10cc00000000
1352100000	103819800000	14	0x31da10cd00000000
1352100000	103819800000	15	0x31da10ccc0000000
1352100000	103819800000	16	0x31da10ccf0000000
1352100000	103819800000	17	0x31da10cce4000000
1352100000	103819800000	18	0x31da10cce5000000
1352100000	103819800000	19	0x31da10cce4400000
1352100000	103819800000	20	0x31da10cce4100000
1352100000	103819800000	21	0x31da10cce41c0000
1352100000	103819800000	22	0x31da10cce41f0000
1352100000	103819800000	23	0x31da10cce41ec000
1352100000	103819800000	24	0x31da10cce41ef000
1352100000	103819800000	25	0x31da10cce41eec00
1352100000	103819800000	26	0x31da10cce41eed00
1352100000	103819800000	27	0x31da10cce41eedc0
1352100000	103819800000	28	0x31da10cce41eedb0
1352100000	103819800000	29	0x31da10cce41eedb4
1352100000	103819800000	30	0x31da10cce41eedb7
89999999000	0	0	0x5000000000000000
89999999000	0	5	0x4ffc000000000000
89999999000	0	10	0x4fffff0000000000
89999999000	0	15	0x4fffffffc0000000
89999999000	0	20	0x4ffffffffff00000
89999999000	0	25	0x4ffffffffffffc00
89999999000	0	30	0x4fffffffffffff57
-89999999000	0	0	0xb000000000000000
-89999999000	0	5	0xb004000000000000
-89999999000	0	10	0xb000010000000000
-89999999000	0	15	0xb000000040000000
-89999999000	0	20	0xb000000000100000
-89999999000	0	25	0xb000000000000400
-89999999000	0	30	0xb0000000000000a9
89999999000	90000000000	0	0x5000000000000000
89999999000	90000000000	5	0x5aac000000000000
89999999000	90000000000	10	0x5aaaab0000000000
89999999000	90000000000	15	0x5aaaaaaac0000000
89999999000	90000000000	20	0x5aaaaaaaaab00000
89999999000	90000000000	25	0x5aaaaaaaaaaaac00
89999999000	90000000000	30	0x5aaaaaaaaaaaab53
89999999000	-90000000000	0	0x5000000000000000
89999999000	-90000000000	5	0x5004000000000000
89999999000	-90000000000	10	0x5000010000000000
89999999000	-90000000000	15	0x5000000040000000
89999999000	-90000000000	20	0x5000000000100000
89999999000	-90000000000	25	0x5000000000000400
89999999000	-90000000000	30	0x50000000000001fd
89999999000	180000000000	0	0x5000000000000000
89999999000	180000000000	5	0x5004000000000000
89999999000	180000000000	10	0x5000010000000000
89999999000	180000000000	15	0x5000000040000000
89999999000	180000000000	20	0x5000000000100000
89999999000	180000000000	25	0x5000000000000400
89999999000	180000000000	30	0x50000000000000a9
-89999999000	90000000000	0	0xb000000000000000
-89999999000	90000000000	5	0xb004000000000000
-89999999000	90000000000	10	0xb000010000000000
-89999999000	90000000000	15	0xb000000040000000
-89999999000	90000000000	20	0xb000000000100000
-89999999000	90000000000	25	0xb000000000000400
-89999999000	90000000000	30	0xb0000000000001fd
-89999999000	-90000000000	0	0xb000000000000000
-89999999000	-90000000000	5	0xbaac000000000000
-89999999000	-90000000000	10	0xbaaaab0000000000
-89999999000	-90000000000	15	0xbaaaaaaac0000000
-89999999000	-90000000000	20	0xbaaaaaaaaab00000
-89999999000	-90000000000	25	0xbaaaaaaaaaaaac00
-89999999000	-90000000000	30	0xbaaaaaaaaaaaab53
-89999999000	180000000000	0	0xb000000000000000
-89999999000	180000000000	5	0xaffc000000000000
-89999999000	180000000000	10	0xafffff0000000000
-89999999000	180000000000	15	0xafffffffc0000000
-89999999000	180000000000	20	0xaffffffffff00000
-89999999000	180000000000	25	0xaffffffffffffc00
-89999999000	180000000000	30	0xafffffffffffff57
0	179999999000	0	0x7000000000000000
0	179999999000	5	0x6ffc000000000000
0	179999999000	10	0x6fffff0000000000
0	179999999000	15	0x6fffffffc0000000
0	179999999000	20	0x6ffffffffff00000
0	179999999000	25	0x6ffffffffffffc00
0	179999999000	30	0x6fffffffffffff57
0	-179999999000	0	0x7000000000000000
0	-179999999000	5	0x7004000000000000
0	-179999999000	10	0x7000010000000000
0	-179999999000	15	0x7000000040000000
0	-179999999000	20	0x7000000000100000
0	-179999999000	25	0x7000000000000400
0	-179999999000	30	0x70000000000000a9
45000000000	179999999000	0	0x5000000000000000
45000000000	179999999000	5	0x5804000000000000
45000000000	179999999000	10	0x5800010000000000
45000000000	179999999000	15	0x5800000040000000
45000000000	179999999000	20	0x5800000000100000
45000000000	179999999000	25	0x5800000000000400
45000000000	179999999000	30	0x58000000000000a9
45000000000	-179999999000	0	0x5000000000000000
45000000000	-179999999000	5	0x57fc000000000000
45000000000	-179999999000	10	0x57ffff0000000000
45000000000	-179999999000	15	0x57ffffffc0000000
45000000000	-179999999000	20	0x57fffffffff00000
45000000000	-179999999000	25	0x57fffffffffffc00
45000000000	-179999999000	30	0x57fffffffffffe03
-45000000000	179999999000	0	0xb000000000000000
-45000000000	179999999000	5	0xa804000000000000
-45000000000	179999999000	10	0xa800010000000000
-45000000000	179999999000	15	0xa800000040000000
-45000000000	179999999000	20	0xa800000000100000
-45000000000	179999999000	25	0xa800000000000400
-45000000000	179999999000	30	0xa8000000000001fd
-45000000000	-179999999000	0	0xb000000000000000
-45000000000	-179999999000	5	0xa7fc000000000000
-45000000000	-179999999000	10	0xa7ffff0000000000
-45000000000	-179999999000	15	0xa7ffffffc0000000
-45000000000	-179999999000	20	0xa7fffffffff00000
-45000000000	-179999999000	25	0xa7fffffffffffc00
-45000000000	-179999999000	30	0xa7ffffffffffff57
0	0	0	0x1000000000000000
0	0	1	0x1400000000000000
0	0	2	0x1100000000000000
0	0	3	0x1040000000000000
0	0	4	0x1010000000000000
0	0	5	0x1004000000000000
0	0	6	0x1001000000000000
0	0	7	0x1000400000000000
0	0	8	0x1000100000000000
0	0	9	0x1000040000000000
0	0	10	0x1000010000000000
0	0	11	0x1000004000000000
0	0	12	0x1000001000000000
0	0	13	0x1000000400000000
0	0	14	0x1000000100000000
0	0	15	0x1000000040000000
0	0	16	0x1000000010000000
0	0	17	0x1000000004000000
0	0	18	0x1000000001000000
0	0	19	0x1000000000400000
0	0	20	0x1000000000100000
0	0	21	0x1000000000040000
0	0	22	0x1000000000010000
0	0	23	0x1000000000004000
0	0	24	0x1000000000001000
0	0	25	0x1000000000000400
0	0	26	0x1000000000000100
0	0	27	0x1000000000000040
0	0	28	0x1000000000000010
